Date,Price,Open,High,Low
2021-04-29,1768.1,1781.0,1789.0,1758.6
2021-04-30,1767.3,1771.8,1771.8,1763.9
2021-05-03,1791.4,1788.5,1793.0,1788.5
2021-05-04,1775.8,1788.2,1788.5,1774.8
2021-05-05,1784.1,1781.5,1784.1,1779.2
2021-05-06,1815.5,1788.9,1815.5,1787.6
2021-05-07,1831.1,1842.9,1842.9,1831.1
2021-05-10,1837.5,1835.6,1845.6,1835.4
2021-05-11,1835.9,1837.2,1838.1,1831.6
2021-05-12,1822.6,1825.2,1825.2,1821.7
2021-05-13,1823.8,1814.7,1826.8,1814.1
2021-05-14,1837.9,1824.5,1842.9,1824.5
2021-05-17,1867.5,1849.9,1867.5,1847.2
2021-05-18,1867.8,1870.5,1870.5,1867.8
2021-05-19,1881.3,1866.4,1884.9,1863.6
2021-05-20,1881.8,1865.5,1885.0,1864.8
2021-05-21,1876.7,1872.1,1876.7,1872.1
2021-05-24,1884.6,1882.1,1884.6,1882.1
2021-05-25,1898.1,1882.5,1898.1,1882.5
2021-05-26,1901.3,1901.3,1901.3,1901.3
2021-05-27,1895.7,1896.8,1903.9,1888.2
2021-05-28,1902.5,1897.5,1905.4,1881.9
2021-06-01,1902.9,1905.1,1916.2,1892.8
2021-06-02,1907.5,1899.2,1908.8,1896.0
2021-06-03,1871.2,1908.8,1908.8,1865.0
2021-06-04,1889.8,1869.3,1895.5,1854.0
2021-06-07,1896.8,1890.5,1899.7,1883.2
2021-06-08,1892.2,1896.5,1902.9,1890.0
2021-06-09,1893.2,1894.9,1897.7,1889.2
2021-06-10,1894.2,1887.7,1899.8,1871.5
2021-06-11,1877.4,1900.9,1902.3,1875.2
2021-06-14,1864.0,1866.2,1866.6,1846.5
2021-06-15,1854.5,1866.4,1867.2,1854.4
2021-06-16,1859.5,1859.4,1860.1,1809.2
2021-06-17,1773.8,1811.8,1823.3,1769.6
2021-06-18,1767.9,1775.7,1792.4,1767.9
2021-06-21,1781.8,1768.8,1785.2,1766.8
2021-06-22,1776.3,1783.4,1786.9,1775.9
2021-06-23,1782.3,1780.7,1793.2,1780.6
2021-06-24,1775.6,1778.9,1786.4,1775.6
2021-06-25,1776.6,1777.7,1788.0,1775.2
2021-06-28,1779.6,1779.6,1779.6,1779.6
2021-06-29,1762.8,1776.8,1777.1,1752.1
2021-06-30,1770.8,1761.1,1770.8,1759.2
2021-07-01,1775.9,1775.7,1781.2,1768.8
2021-07-02,1782.6,1778.7,1787.9,1778.3
2021-07-06,1793.5,1786.7,1809.8,1786.7
2021-07-07,1801.5,1798.7,1808.4,1797.2
2021-07-08,1799.6,1797.0,1818.5,1797.0
2021-07-09,1810.0,1803.6,1810.1,1798.8
2021-07-12,1805.5,1802.6,1805.5,1799.5
2021-07-13,1809.4,1808.1,1812.0,1800.6
2021-07-14,1824.3,1813.1,1829.0,1813.1
2021-07-15,1828.4,1831.6,1833.0,1823.4
2021-07-16,1814.5,1830.1,1831.4,1814.5
2021-07-19,1808.7,1803.3,1813.4,1803.3
2021-07-20,1810.9,1812.9,1824.0,1810.9
2021-07-21,1802.9,1807.0,1807.0,1800.0
2021-07-22,1805.0,1793.6,1805.0,1793.6
2021-07-23,1801.4,1800.0,1801.4,1800.0
2021-07-26,1798.7,1802.5,1802.5,1797.2
2021-07-27,1799.5,1803.7,1803.7,1799.5
2021-07-28,1799.5,1799.5,1799.5,1799.5
2021-07-29,1831.2,1806.6,1832.6,1806.1
2021-07-30,1812.6,1828.0,1830.5,1808.9
2021-08-02,1818.1,1812.4,1818.7,1804.8
2021-08-03,1810.1,1812.3,1813.5,1806.0
2021-08-04,1810.5,1809.3,1831.3,1806.3
2021-08-05,1805.1,1810.8,1813.7,1796.0
2021-08-06,1760.0,1799.8,1800.1,1758.4
2021-08-09,1723.4,1753.5,1753.8,1692.6
2021-08-10,1728.8,1728.6,1735.2,1720.1
2021-08-11,1750.4,1727.3,1752.2,1727.3
2021-08-12,1749.0,1749.7,1752.4,1745.5
2021-08-13,1775.2,1758.3,1777.3,1757.4
2021-08-16,1786.9,1776.9,1787.8,1771.9
2021-08-17,1785.0,1787.7,1794.2,1780.0
2021-08-18,1781.6,1787.8,1791.5,1779.0
2021-08-19,1780.2,1780.0,1789.3,1775.5
2021-08-20,1781.0,1784.1,1787.5,1778.2
2021-08-23,1803.2,1776.8,1804.8,1776.8
2021-08-24,1805.6,1801.0,1805.6,1801.0
2021-08-25,1788.2,1792.0,1792.9,1784.0
2021-08-26,1792.2,1787.4,1792.2,1781.0
2021-08-27,1816.6,1803.4,1816.6,1803.1
2021-08-30,1809.0,1818.2,1820.3,1807.8
2021-08-31,1815.0,1815.9,1815.9,1801.1
2021-09-01,1813.1,1813.5,1815.9,1809.5
2021-09-02,1808.7,1813.2,1813.9,1806.8
2021-09-03,1830.9,1820.9,1833.9,1818.9
2021-09-07,1795.9,1825.7,1825.7,1792.7
2021-09-08,1790.7,1781.7,1790.7,1781.7
2021-09-09,1797.4,1798.7,1798.7,1787.9
2021-09-10,1789.6,1789.6,1789.6,1789.6
2021-09-13,1792.0,1789.8,1796.0,1784.0
2021-09-14,1804.7,1791.4,1806.2,1783.0
2021-09-15,1792.4,1803.7,1803.7,1792.4
2021-09-16,1754.6,1792.9,1792.9,1743.9
2021-09-17,1749.4,1758.8,1763.0,1749.4
2021-09-20,1761.8,1751.8,1761.8,1750.9
2021-09-21,1776.0,1762.2,1776.0,1759.0
2021-09-22,1776.7,1776.7,1784.3,1767.0
2021-09-23,1747.7,1766.8,1766.8,1738.2
2021-09-24,1749.7,1749.7,1749.7,1745.0
2021-09-27,1750.0,1751.7,1754.4,1747.5
2021-09-28,1735.8,1739.6,1741.7,1726.8
2021-09-29,1721.5,1732.4,1744.1,1721.4
2021-09-30,1755.3,1725.5,1760.3,1724.5
2021-10-01,1757.0,1754.3,1762.6,1748.5
2021-10-04,1766.2,1764.5,1768.9,1749.5
2021-10-05,1759.6,1764.3,1764.3,1749.0
2021-10-06,1760.5,1759.3,1762.9,1744.7
2021-10-07,1757.9,1762.4,1762.4,1752.8
2021-10-08,1756.3,1757.0,1780.0,1754.2
2021-10-11,1754.6,1756.6,1757.8,1752.2
2021-10-12,1758.3,1751.9,1768.0,1749.8
2021-10-13,1793.7,1760.8,1794.5,1760.8
2021-10-14,1796.7,1792.2,1799.9,1792.0
2021-10-15,1767.2,1794.5,1795.4,1766.6
2021-10-18,1764.8,1761.6,1770.1,1759.5
2021-10-19,1769.7,1777.6,1785.0,1767.5
2021-10-20,1784.1,1774.6,1785.6,1774.0
2021-10-21,1781.2,1782.0,1785.7,1781.0
2021-10-22,1795.5,1787.1,1806.9,1784.0
2021-10-25,1806.0,1794.3,1809.0,1794.0
2021-10-26,1792.7,1808.8,1808.8,1788.6
2021-10-27,1797.9,1791.5,1798.1,1791.5
2021-10-28,1801.6,1795.5,1807.3,1795.5
2021-10-29,1783.0,1793.1,1797.0,1774.6
2021-11-01,1795.1,1787.5,1795.1,1786.7
2021-11-02,1788.7,1790.5,1795.5,1787.7
2021-11-03,1763.6,1768.0,1768.0,1761.8
2021-11-04,1793.0,1776.6,1798.2,1776.2
2021-11-05,1816.4,1794.9,1817.1,1794.9
2021-11-08,1827.4,1817.0,1827.4,1816.9
2021-11-09,1830.2,1826.1,1832.7,1820.7
2021-11-10,1847.6,1825.8,1865.0,1824.9
2021-11-11,1863.2,1853.9,1866.5,1853.9
2021-11-12,1867.9,1860.8,1867.9,1847.6
2021-11-15,1866.1,1864.5,1866.9,1864.5
2021-11-16,1853.6,1853.6,1853.6,1853.6
2021-11-17,1869.7,1862.6,1869.7,1862.6
2021-11-18,1861.0,1861.0,1861.0,1861.0
2021-11-19,1851.2,1851.2,1851.2,1851.2
2021-11-22,1806.0,1841.6,1841.6,1805.7
2021-11-23,1783.5,1795.5,1795.5,1783.5
2021-11-24,1784.1,1793.0,1793.0,1781.4
2021-11-26,1785.3,1791.1,1791.4,1785.3
2021-11-29,1782.3,1791.7,1798.9,1779.1
2021-11-30,1773.6,1783.9,1808.1,1768.7
2021-12-01,1781.6,1774.8,1790.5,1772.3
2021-12-02,1760.7,1780.9,1780.9,1760.6
2021-12-03,1782.0,1767.5,1785.1,1766.5
2021-12-06,1777.5,1780.2,1783.0,1777.2
2021-12-07,1782.6,1779.5,1786.1,1772.3
2021-12-08,1783.4,1789.9,1789.9,1779.0
2021-12-09,1774.6,1783.5,1783.5,1771.8
2021-12-10,1782.9,1773.8,1785.4,1769.1
2021-12-13,1786.3,1784.4,1787.1,1783.8
2021-12-14,1770.4,1787.0,1787.0,1769.0
2021-12-15,1762.6,1767.4,1778.7,1753.9
2021-12-16,1796.6,1781.0,1798.1,1781.0
2021-12-17,1803.8,1804.0,1812.9,1803.8
2021-12-20,1793.7,1796.8,1799.8,1792.0
2021-12-21,1787.9,1791.4,1796.5,1787.9
2021-12-22,1801.6,1786.0,1805.2,1785.5
2021-12-23,1811.2,1806.0,1811.2,1800.8
2021-12-27,1808.1,1810.0,1812.1,1807.0
2021-12-28,1810.2,1812.0,1818.0,1805.5
2021-12-29,1805.1,1803.2,1805.1,1791.4
2021-12-30,1812.7,1801.7,1816.0,1796.0
2021-12-31,1827.5,1825.1,1827.8,1821.4
2022-01-03,1799.4,1830.1,1830.1,1798.8
2022-01-04,1814.0,1800.5,1815.3,1800.0
2022-01-05,1824.6,1813.1,1824.6,1813.1
2022-01-06,1788.7,1787.1,1791.3,1787.1
2022-01-07,1797.0,1791.8,1797.0,1784.4
2022-01-10,1798.4,1794.9,1798.7,1790.4
2022-01-11,1818.6,1803.9,1822.5,1803.0
2022-01-12,1827.2,1819.0,1827.2,1816.9
2022-01-13,1821.2,1819.8,1823.0,1815.4
2022-01-14,1816.5,1821.5,1822.0,1816.5
2022-01-18,1812.3,1816.8,1820.1,1812.3
2022-01-19,1843.1,1817.4,1843.1,1817.4
2022-01-20,1842.5,1840.6,1843.0,1838.2
2022-01-21,1831.8,1838.0,1842.4,1828.9
2022-01-24,1841.7,1837.9,1842.1,1837.9
2022-01-25,1852.7,1843.0,1852.7,1842.0
2022-01-26,1829.9,1829.9,1829.9,1829.9
2022-01-27,1793.3,1793.3,1793.3,1793.3
2022-01-28,1784.9,1797.5,1798.4,1778.8
2022-01-31,1795.0,1788.5,1798.5,1785.1
2022-02-01,1800.3,1797.2,1806.1,1797.1
2022-02-02,1809.2,1797.8,1810.1,1795.1
2022-02-03,1803.0,1805.8,1808.1,1787.9
2022-02-04,1806.6,1806.0,1813.7,1792.5
2022-02-07,1820.6,1812.2,1821.3,1809.1
2022-02-08,1826.6,1818.9,1827.6,1815.0
2022-02-09,1835.2,1825.4,1835.2,1825.3
2022-02-10,1836.2,1833.3,1842.1,1820.8
2022-02-11,1840.8,1822.0,1864.8,1822.0
2022-02-14,1868.0,1861.8,1870.6,1854.6
2022-02-15,1854.8,1872.6,1879.7,1847.4
2022-02-16,1870.2,1858.7,1870.2,1856.3
2022-02-17,1900.7,1876.3,1900.7,1876.2
2022-02-18,1898.6,1899.4,1899.4,1890.7
2022-02-22,1906.1,1908.1,1912.0,1890.8
2022-02-23,1909.2,1896.6,1910.6,1895.7
2022-02-24,1925.1,1911.9,1972.5,1911.7
2022-02-25,1886.5,1906.9,1920.0,1883.6
2022-02-28,1899.4,1928.3,1928.4,1894.2
2022-03-01,1942.4,1908.3,1942.4,1903.8
2022-03-02,1920.9,1945.6,1948.2,1919.8
2022-03-03,1934.4,1930.5,1940.3,1924.8
2022-03-04,1965.1,1937.0,1970.9,1935.6
2022-03-07,1993.9,1989.0,2001.1,1963.0
2022-03-08,2040.1,1999.4,2072.0,1998.0
2022-03-09,1985.9,2053.6,2063.0,1980.8
2022-03-10,1998.1,1978.1,2010.5,1978.1
2022-03-11,1982.7,1985.0,1996.0,1959.9
2022-03-14,1959.6,1976.5,1977.7,1959.6
2022-03-15,1928.5,1939.8,1939.9,1910.7
2022-03-16,1908.0,1922.4,1922.4,1907.2
2022-03-17,1942.1,1933.9,1947.2,1933.9
2022-03-18,1928.2,1934.5,1939.3,1928.2
2022-03-21,1928.6,1925.4,1928.6,1925.0
2022-03-22,1920.7,1920.7,1920.7,1920.7
2022-03-23,1936.6,1936.6,1936.6,1936.6
2022-03-24,1961.6,1963.6,1964.0,1961.6
2022-03-25,1953.8,1953.8,1953.8,1953.8
2022-03-28,1939.6,1932.6,1939.6,1932.6
2022-03-29,1912.0,1893.5,1912.0,1893.5
2022-03-30,1933.5,1918.4,1937.0,1914.5
2022-03-31,1949.2,1933.5,1949.9,1919.1
2022-04-01,1919.1,1935.0,1938.0,1917.0
2022-04-04,1929.2,1921.2,1936.1,1915.6
2022-04-05,1922.9,1927.1,1943.5,1918.4
2022-04-06,1918.4,1916.7,1931.8,1916.7
2022-04-07,1933.8,1919.5,1934.8,1919.5
2022-04-08,1941.6,1928.8,1947.7,1928.8
2022-04-11,1944.3,1946.6,1968.4,1941.8
2022-04-12,1972.1,1952.5,1977.1,1950.6
2022-04-13,1981.0,1969.5,1981.0,1969.5
2022-04-14,1970.9,1977.2,1978.7,1963.0
2022-04-18,1982.9,1973.4,1997.1,1972.8
2022-04-19,1955.7,1973.8,1978.3,1945.7
2022-04-20,1952.3,1945.5,1953.6,1945.5
2022-04-21,1944.9,1942.5,1944.9,1942.5
2022-04-22,1931.0,1949.6,1950.4,1930.2
2022-04-25,1893.2,1925.0,1925.0,1889.3
2022-04-26,1901.4,1900.5,1909.1,1894.0
2022-04-27,1885.9,1897.8,1900.6,1882.2
2022-04-28,1888.7,1883.8,1893.0,1872.9
2022-04-29,1909.3,1902.7,1918.2,1902.4
2022-05-02,1861.8,1896.7,1896.8,1853.0
2022-05-03,1868.8,1868.8,1868.8,1868.8
2022-05-04,1867.0,1867.0,1867.0,1867.0
2022-05-05,1874.0,1897.0,1904.3,1874.0
2022-05-06,1881.2,1874.7,1890.3,1871.5
2022-05-09,1857.1,1866.6,1867.5,1854.0
2022-05-10,1839.9,1839.9,1839.9,1839.9
2022-05-11,1852.6,1841.5,1852.6,1841.0
2022-05-12,1823.8,1849.8,1851.9,1822.2
2022-05-13,1807.4,1825.0,1825.0,1807.4
2022-05-16,1813.5,1790.5,1813.5,1787.0
2022-05-17,1818.2,1824.9,1828.6,1816.7
2022-05-18,1815.9,1815.0,1819.7,1805.0
2022-05-19,1841.2,1810.9,1841.2,1810.7
2022-05-20,1841.8,1839.1,1841.8,1836.3
2022-05-23,1847.8,1846.3,1863.0,1845.8
2022-05-24,1865.1,1852.5,1867.0,1852.5
2022-05-25,1846.2,1846.2,1846.2,1846.2
2022-05-26,1847.4,1840.4,1847.4,1840.4
2022-05-27,1851.3,1848.3,1860.7,1845.9
2022-05-31,1842.7,1850.3,1862.1,1832.8
2022-06-01,1843.3,1831.0,1847.9,1825.3
2022-06-02,1866.5,1845.4,1868.7,1842.1
2022-06-03,1845.4,1867.6,1871.8,1845.4
2022-06-06,1839.2,1849.0,1854.1,1839.2
2022-06-07,1847.5,1836.9,1851.6,1835.0
2022-06-08,1851.9,1844.8,1855.0,1844.4
2022-06-09,1848.8,1846.1,1850.1,1837.9
2022-06-10,1871.5,1842.7,1875.6,1823.9
2022-06-13,1828.0,1873.8,1873.8,1818.7
2022-06-14,1809.5,1825.0,1825.5,1805.3
2022-06-15,1815.3,1814.1,1839.0,1810.8
2022-06-16,1845.7,1819.2,1850.6,1814.9
2022-06-17,1835.6,1853.7,1853.7,1833.6
2022-06-21,1834.6,1835.3,1838.6,1830.1
2022-06-22,1834.3,1829.5,1842.7,1821.6
2022-06-23,1825.7,1835.5,1841.2,1825.7
2022-06-24,1826.5,1820.5,1826.5,1815.8
2022-06-27,1820.9,1830.5,1830.7,1819.9
2022-06-28,1817.5,1824.2,1826.0,1817.5
2022-06-29,1813.7,1818.3,1830.3,1812.8
2022-06-30,1804.1,1809.6,1817.3,1801.0
2022-07-01,1798.9,1795.5,1806.1,1791.6
2022-07-05,1761.8,1805.4,1805.4,1761.8
2022-07-06,1734.9,1762.5,1768.0,1734.0
2022-07-07,1737.9,1745.2,1745.2,1737.0
2022-07-08,1740.6,1738.1,1749.3,1732.1
2022-07-11,1730.0,1732.5,1736.7,1730.0
2022-07-12,1723.3,1734.2,1735.5,1723.3
2022-07-13,1734.2,1710.0,1734.2,1710.0
2022-07-14,1704.5,1710.3,1710.5,1704.5
2022-07-15,1702.4,1705.4,1709.7,1701.1
2022-07-18,1709.2,1712.2,1712.4,1709.2
2022-07-19,1710.0,1712.3,1714.4,1706.1
2022-07-20,1699.5,1707.1,1708.5,1699.5
2022-07-21,1712.7,1687.0,1715.5,1679.8
2022-07-22,1727.1,1713.3,1735.0,1713.0
2022-07-25,1719.0,1727.0,1732.0,1719.0
2022-07-26,1717.7,1718.0,1718.0,1717.7
2022-07-27,1719.1,1719.1,1719.1,1719.1
2022-07-28,1750.3,1732.3,1755.0,1732.0
2022-07-29,1762.9,1754.0,1765.7,1750.0
2022-08-01,1769.0,1763.9,1772.5,1756.1
2022-08-02,1771.1,1772.1,1786.6,1759.4
2022-08-03,1758.0,1756.7,1770.5,1753.0
2022-08-04,1788.5,1769.4,1792.1,1767.7
2022-08-05,1772.9,1791.2,1791.4,1764.2
2022-08-08,1786.8,1771.8,1786.8,1771.8
2022-08-09,1794.0,1790.0,1796.1,1789.0
2022-08-10,1795.6,1804.4,1804.9,1787.8
2022-08-11,1789.7,1794.3,1794.3,1785.7
2022-08-12,1798.6,1786.3,1800.4,1784.3
2022-08-15,1781.4,1799.0,1799.0,1774.7
2022-08-16,1773.2,1777.4,1777.4,1771.4
2022-08-17,1760.3,1769.7,1769.7,1760.0
2022-08-18,1755.3,1762.9,1762.9,1753.4
2022-08-19,1747.6,1753.7,1754.3,1747.5
2022-08-22,1734.0,1740.5,1740.5,1726.5
2022-08-23,1746.8,1738.0,1748.9,1731.9
2022-08-24,1747.8,1745.0,1751.8,1743.6
2022-08-25,1757.7,1761.6,1761.8,1755.0
2022-08-26,1736.1,1754.0,1755.0,1736.1
2022-08-29,1736.6,1732.4,1741.2,1732.1
2022-08-30,1723.2,1736.4,1739.0,1720.7
2022-08-31,1712.8,1718.3,1720.9,1708.5
2022-09-01,1696.6,1707.9,1707.9,1693.9
2022-09-02,1709.8,1703.4,1715.7,1703.1
2022-09-06,1700.4,1709.7,1717.4,1699.7
2022-09-07,1715.3,1694.8,1715.3,1694.7
2022-09-08,1708.0,1718.2,1718.2,1705.3
2022-09-09,1716.2,1719.2,1720.0,1712.8
2022-09-12,1728.1,1727.4,1728.1,1727.4
2022-09-13,1705.0,1720.5,1720.5,1697.3
2022-09-14,1696.5,1698.7,1701.8,1696.5
2022-09-15,1665.4,1685.5,1686.0,1662.3
2022-09-16,1671.7,1660.4,1674.9,1651.7
2022-09-19,1666.2,1661.8,1669.4,1658.5
2022-09-20,1659.7,1659.7,1659.7,1659.7
2022-09-21,1664.6,1665.5,1680.1,1664.6
2022-09-22,1670.8,1668.3,1670.8,1668.3
2022-09-23,1645.3,1667.0,1667.0,1645.3
2022-09-26,1623.3,1623.3,1623.3,1623.3
2022-09-27,1626.7,1632.2,1636.6,1626.7
2022-09-28,1660.4,1620.4,1660.4,1620.4
2022-09-29,1658.5,1657.0,1662.6,1640.0
2022-09-30,1662.4,1661.7,1672.7,1658.0
2022-10-03,1692.9,1667.2,1700.0,1661.9
2022-10-04,1721.1,1701.2,1728.0,1696.0
2022-10-05,1711.4,1724.1,1726.6,1703.0
2022-10-06,1711.7,1721.0,1723.3,1709.1
2022-10-07,1700.5,1710.1,1710.1,1693.7
2022-10-10,1667.3,1693.4,1693.4,1667.0
2022-10-11,1678.7,1661.8,1678.7,1661.0
2022-10-12,1670.3,1668.0,1672.7,1668.0
2022-10-13,1670.0,1675.2,1675.3,1641.5
2022-10-14,1641.7,1665.3,1667.0,1640.0
2022-10-17,1657.0,1650.2,1657.0,1646.8
2022-10-18,1649.0,1651.4,1655.2,1649.0
2022-10-19,1627.5,1637.5,1637.5,1627.5
2022-10-20,1630.8,1622.8,1641.4,1622.8
2022-10-21,1651.0,1634.1,1653.9,1634.1
2022-10-24,1648.7,1662.7,1662.7,1648.7
2022-10-25,1652.8,1648.2,1652.8,1637.3
2022-10-26,1664.0,1649.8,1667.0,1649.8
2022-10-27,1660.7,1660.7,1660.7,1660.7
2022-10-28,1639.6,1661.0,1661.0,1638.7
2022-10-31,1635.9,1641.8,1641.8,1633.4
2022-11-01,1645.0,1630.8,1653.7,1630.8
2022-11-02,1645.7,1650.8,1664.7,1634.0
2022-11-03,1627.3,1629.2,1629.2,1615.1
2022-11-04,1672.5,1630.2,1674.5,1629.0
2022-11-07,1676.5,1676.9,1677.9,1672.9
2022-11-08,1712.1,1703.2,1712.1,1703.2
2022-11-09,1710.1,1707.4,1720.2,1706.0
2022-11-10,1750.3,1708.2,1750.3,1708.2
2022-11-11,1766.0,1763.8,1766.0,1757.6
2022-11-14,1773.6,1762.0,1773.6,1761.6
2022-11-15,1773.8,1770.8,1773.8,1769.9
2022-11-16,1773.0,1776.6,1778.9,1773.0
2022-11-17,1760.8,1763.0,1763.0,1756.0
2022-11-18,1751.9,1763.3,1763.3,1747.6
2022-11-21,1737.4,1739.0,1744.9,1736.1
2022-11-22,1738.3,1741.7,1741.7,1738.3
2022-11-23,1744.9,1736.5,1750.9,1736.5
2022-11-25,1753.3,1753.0,1757.9,1749.2
2022-11-28,1740.1,1741.3,1741.3,1740.1
2022-11-29,1748.4,1739.5,1758.2,1737.9
2022-11-30,1746.0,1748.1,1769.4,1745.1
2022-12-01,1801.1,1768.7,1803.7,1768.7
2022-12-02,1795.9,1802.0,1802.3,1779.4
2022-12-05,1767.4,1795.7,1808.0,1764.3
2022-12-06,1769.3,1768.6,1779.4,1767.9
2022-12-07,1785.5,1769.3,1790.3,1769.3
2022-12-08,1788.7,1782.0,1790.9,1782.0
2022-12-09,1798.1,1794.9,1804.3,1791.1
2022-12-12,1780.5,1787.3,1793.9,1777.7
2022-12-13,1813.9,1780.7,1819.8,1780.5
2022-12-14,1807.5,1810.8,1812.8,1797.9
2022-12-15,1777.2,1801.0,1801.0,1774.8
2022-12-16,1790.0,1777.9,1791.4,1777.9
2022-12-19,1787.7,1791.6,1796.3,1785.6
2022-12-20,1815.9,1786.5,1821.4,1786.5
2022-12-21,1815.9,1817.4,1821.4,1814.4
2022-12-22,1787.0,1818.1,1818.1,1785.0
2022-12-23,1795.9,1794.3,1802.8,1794.1
2022-12-27,1814.8,1803.4,1826.3,1803.4
2022-12-28,1807.9,1803.2,1807.9,1803.1
2022-12-29,1819.5,1805.8,1819.5,1805.8
2022-12-30,1819.7,1817.0,1822.3,1816.8
2023-01-03,1839.7,1836.2,1839.7,1836.2
2023-01-04,1852.8,1845.6,1859.1,1845.6
2023-01-05,1834.8,1855.2,1855.2,1834.8
2023-01-06,1864.2,1838.4,1868.2,1835.3
2023-01-09,1872.7,1867.0,1880.0,1867.0
2023-01-10,1871.6,1877.8,1878.1,1871.6
2023-01-11,1874.6,1873.1,1877.8,1873.1
2023-01-12,1895.5,1877.2,1897.4,1877.2
2023-01-13,1918.4,1899.0,1920.9,1898.3
2023-01-17,1907.2,1920.1,1920.1,1905.2
2023-01-18,1904.4,1911.1,1911.1,1903.1
2023-01-19,1922.1,1922.1,1931.8,1922.1
2023-01-20,1926.4,1922.1,1928.5,1921.4
2023-01-23,1927.1,1926.5,1927.1,1915.0
2023-01-24,1933.9,1931.8,1936.8,1931.8
2023-01-25,1941.2,1941.2,1941.2,1939.8
2023-01-26,1929.1,1936.6,1937.1,1927.1
2023-01-27,1928.6,1928.6,1928.6,1928.6
2023-01-30,1922.9,1928.3,1933.6,1920.3
2023-01-31,1929.5,1923.0,1930.4,1900.6
2023-02-01,1927.8,1927.2,1955.0,1922.0
2023-02-02,1916.3,1952.3,1959.1,1911.3
2023-02-03,1862.9,1912.4,1917.0,1861.5
2023-02-06,1866.2,1865.6,1880.0,1863.4
2023-02-07,1871.7,1870.0,1875.7,1868.0
2023-02-08,1877.4,1872.1,1880.4,1872.1
2023-02-09,1866.2,1875.3,1884.6,1859.8
2023-02-10,1862.8,1861.6,1863.5,1852.4
2023-02-13,1851.9,1859.0,1861.0,1850.0
2023-02-14,1854.0,1854.1,1862.0,1846.2
2023-02-15,1834.2,1842.0,1842.0,1828.2
2023-02-16,1842.0,1838.6,1843.7,1827.2
2023-02-17,1840.4,1827.4,1842.2,1818.4
2023-02-21,1833.0,1842.6,1843.0,1833.0
2023-02-22,1832.0,1835.7,1836.2,1825.1
2023-02-23,1818.0,1826.4,1827.5,1818.0
2023-02-24,1808.8,1808.8,1808.8,1808.8
2023-02-27,1817.0,1811.6,1817.5,1808.9
2023-02-28,1828.9,1808.1,1830.0,1808.1
2023-03-01,1837.7,1827.1,1841.7,1827.1
2023-03-02,1833.5,1830.0,1836.3,1830.0
2023-03-03,1847.7,1837.3,1855.4,1837.3
2023-03-06,1847.9,1853.3,1853.8,1844.2
2023-03-07,1813.9,1840.9,1840.9,1813.9
2023-03-08,1812.7,1811.6,1812.9,1811.5
2023-03-09,1829.3,1816.4,1829.3,1815.6
2023-03-10,1862.0,1852.3,1868.5,1852.0
2023-03-13,1911.7,1890.8,1913.1,1875.1
2023-03-14,1906.2,1912.2,1912.2,1901.1
2023-03-15,1926.6,1903.9,1926.6,1898.5
2023-03-16,1919.0,1909.9,1931.7,1909.9
2023-03-17,1969.8,1946.0,1985.1,1946.0
2023-03-20,1979.2,1988.3,2003.9,1968.9
2023-03-21,1938.0,1973.8,1973.8,1938.0
2023-03-22,1946.8,1946.8,1974.0,1946.8
2023-03-23,1993.8,1990.5,1994.6,1990.5
2023-03-24,1982.1,1991.7,1995.4,1982.1
2023-03-27,1952.4,1957.2,1957.2,1952.4
2023-03-28,1972.4,1972.4,1972.4,1972.4
2023-03-29,1966.1,1966.1,1966.1,1966.1
2023-03-30,1980.3,1965.9,1984.4,1954.9
2023-03-31,1969.0,1981.3,1986.8,1968.0
2023-04-03,1983.9,1968.1,1991.7,1950.0
2023-04-04,2022.2,1984.6,2027.1,1979.0
2023-04-05,2020.9,2022.1,2033.8,2013.6
2023-04-06,2011.9,2022.2,2023.3,2005.0
2023-04-10,1989.1,2000.0,2006.6,1984.0
2023-04-11,2004.8,1991.4,2006.5,1991.4
2023-04-12,2010.9,2005.2,2025.7,2005.2
2023-04-13,2041.3,2015.6,2048.6,2015.6
2023-04-14,2002.2,2041.0,2047.8,1995.0
2023-04-17,1994.2,2002.7,2007.6,1983.2
2023-04-18,2007.4,1996.9,2007.4,1996.9
2023-04-19,1995.2,2005.7,2006.4,1969.8
2023-04-20,2007.6,1998.0,2007.6,1998.0
2023-04-21,1979.5,1996.2,1996.2,1974.1
2023-04-24,1989.1,1981.3,1989.8,1977.4
2023-04-25,1994.0,1995.7,1999.1,1982.3
2023-04-26,1985.7,1997.8,1998.8,1985.6
2023-04-27,1989.9,1990.6,2002.3,1979.9
2023-04-28,1990.1,1986.9,1990.1,1977.7
2023-05-01,1983.4,1980.1,2005.0,1976.9
2023-05-02,2014.3,1994.7,2018.0,1994.7
2023-05-03,2028.6,2017.1,2035.1,2015.2
2023-05-04,2048.0,2045.0,2072.0,2040.0
2023-05-05,2017.4,2046.4,2046.4,2004.3
2023-05-08,2026.3,2022.5,2026.3,2022.5
2023-05-09,2036.2,2026.6,2037.3,2025.9
2023-05-10,2030.5,2032.3,2044.3,2029.5
2023-05-11,2014.7,2034.1,2038.3,2014.0
2023-05-12,2014.5,2014.5,2014.5,2014.5
2023-05-15,2018.0,2013.8,2018.0,2013.8
2023-05-16,1988.4,1988.4,1988.4,1988.4
2023-05-17,1980.7,1983.6,1983.6,1980.7
2023-05-18,1956.5,1956.5,1956.8,1956.5
